,User ID,Name,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Favorite Genres,Devices Used,Engagement Metrics,Customer Support Interactions
1487,1488,Debra Logan,1963-06-04,Male,North Stevenshire,2024-02-02,2025-02-01,Monthly,Mastercard,Auto-renew,Frequent,Action,Tablet,Medium,9
1488,1489,Matthew Gonzales,1991-12-30,Female,Meganfort,2024-01-29,2025-01-28,Monthly,Amex,Manual,Occasional,Horror,Smart TV,High,6
1489,1490,Stephanie Alexander,1949-02-16,Male,Matthewfort,2024-01-03,2025-01-02,Monthly,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,Medium,8
1490,1491,Matthew Wong,1961-10-20,Male,Jessicaburgh,2024-01-07,2025-01-06,Annual,Mastercard,Manual,Frequent,Action,Smartphone,Medium,3
1491,1492,Pamela Anthony,1982-12-26,Male,Romeroside,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Occasional,Sci-Fi,Smart TV,Medium,1
1492,1493,Susan Maldonado,1991-10-09,Female,Lake Angela,2024-03-11,2025-03-11,Annual,Amex,Auto-renew,Regular,Drama,Tablet,High,2
1493,1494,Michelle Allen,1991-07-03,Female,New Heather,2024-04-11,2025-04-11,Monthly,Mastercard,Manual,Occasional,Drama,Smartphone,Low,2
1494,1495,Kristin Ross,1967-06-19,Female,Matthewmouth,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Occasional,Romance,Smartphone,Medium,5
1495,1496,Amber Anderson,2005-07-12,Female,Olsonburgh,2024-02-20,2025-02-19,Annual,Mastercard,Auto-renew,Occasional,Documentary,Smart TV,Low,3
1496,1497,Heather Singh,1945-11-27,Male,East Scott,2024-03-11,2025-03-11,Monthly,Amex,Manual,Frequent,Horror,Tablet,Medium,8
1497,1498,Jennifer Morales MD,1945-03-13,Male,Port Kevinshire,2024-03-21,2025-03-21,Annual,Visa,Manual,Occasional,Romance,Smart TV,High,1
1498,1499,Sarah Castro,1936-03-21,Female,East Jacquelinehaven,2024-04-12,2025-04-12,Annual,Visa,Manual,Regular,Drama,Smart TV,Medium,0
1499,1500,Brandon Strong,1993-04-08,Male,Port Debbie,2024-01-06,2025-01-05,Monthly,Visa,Manual,Occasional,Action,Smart TV,Medium,3
1500,1501,Julie Houston,2002-04-27,Male,Jeffreyfort,2024-01-24,2025-01-23,Monthly,Mastercard,Auto-renew,Regular,Action,Tablet,Low,6
1501,1502,Kelly Young,1973-09-28,Male,Lamberttown,2024-03-02,2025-03-02,Annual,Mastercard,Manual,Occasional,Comedy,Smart TV,Medium,5
1502,1503,Janet Bryant,1975-05-27,Female,West Margaretfort,2024-02-22,2025-02-21,Monthly,Amex,Auto-renew,Regular,Horror,Smart TV,High,5
1503,1504,Jeffrey Reynolds,1940-06-09,Male,Jacksonton,2024-02-27,2025-02-26,Annual,Amex,Manual,Frequent,Drama,Smart TV,Low,4
1504,1505,Mitchell Johnson,1998-12-22,Female,North Vickiport,2024-04-06,2025-04-06,Monthly,Visa,Auto-renew,Occasional,Horror,Smartphone,Low,0
1505,1506,Shawn Roberson,1978-06-17,Female,Lefort,2024-02-10,2025-02-09,Annual,Visa,Manual,Regular,Comedy,Smartphone,Medium,9
1506,1507,Kara Wong,1959-08-20,Female,North Jose,2024-02-19,2025-02-18,Annual,Amex,Manual,Regular,Sci-Fi,Smartphone,Low,1
1507,1508,Danielle Hinton,1946-04-09,Female,Port Adamburgh,2024-03-27,2025-03-27,Monthly,Amex,Manual,Occasional,Sci-Fi,Tablet,Medium,6
1508,1509,Melissa Cruz,1935-04-03,Male,Lewisview,2024-01-24,2025-01-23,Monthly,Mastercard,Auto-renew,Regular,Romance,Tablet,Medium,8
1509,1510,Kayla Hernandez,1957-08-11,Female,East Robertshire,2024-02-15,2025-02-14,Annual,Amex,Manual,Occasional,Comedy,Smartphone,Medium,9
1510,1511,Elizabeth Johnson,1982-09-30,Female,East Shaneburgh,2024-01-15,2025-01-14,Monthly,Amex,Auto-renew,Occasional,Documentary,Smartphone,High,9
1511,1512,Crystal Smith,1984-01-12,Male,Lake Rachel,2024-01-11,2025-01-10,Monthly,Amex,Auto-renew,Frequent,Drama,Tablet,Low,8
1512,1513,Tiffany Gonzalez,1940-11-08,Male,Caseymouth,2024-01-11,2025-01-10,Annual,Visa,Auto-renew,Frequent,Comedy,Tablet,Medium,2
1513,1514,Tammy Cook,1941-03-18,Male,West Joy,2024-03-28,2025-03-28,Monthly,Mastercard,Auto-renew,Frequent,Horror,Smart TV,Medium,9
1514,1515,Jordan Cunningham,1956-02-12,Female,New Danielle,2024-01-02,2025-01-01,Monthly,Visa,Auto-renew,Occasional,Action,Smart TV,Medium,6
1515,1516,Rodney Wright,1958-08-08,Male,East Robert,2024-01-08,2025-01-07,Monthly,Amex,Auto-renew,Occasional,Romance,Smart TV,High,6
1516,1517,Paul Schmidt,1969-06-24,Female,Rebeccatown,2024-01-05,2025-01-04,Monthly,Amex,Manual,Regular,Action,Smart TV,Low,8
1517,1518,Jonathan Stevens,1983-03-29,Male,Murrayland,2024-02-07,2025-02-06,Annual,Visa,Auto-renew,Occasional,Comedy,Smart TV,Low,1
1518,1519,Robyn Campbell,1942-09-23,Female,Lewisborough,2024-01-15,2025-01-14,Monthly,Amex,Manual,Regular,Comedy,Tablet,Medium,5
1519,1520,Gary Young,1962-12-03,Female,Dawnland,2024-03-15,2025-03-15,Annual,Visa,Manual,Frequent,Action,Tablet,Medium,3
1520,1521,Michael Hill,1973-07-27,Male,Carolside,2024-02-09,2025-02-08,Monthly,Amex,Manual,Regular,Action,Tablet,Medium,6
1521,1522,David Tucker,2001-06-26,Female,Turnerview,2024-03-28,2025-03-28,Monthly,Mastercard,Auto-renew,Frequent,Comedy,Smart TV,Low,8
1522,1523,Julie Banks,1937-05-10,Male,Kennethtown,2024-03-16,2025-03-16,Annual,Mastercard,Manual,Regular,Sci-Fi,Smart TV,Low,6
1523,1524,Paul Richardson,1956-08-31,Female,East Maria,2024-03-03,2025-03-03,Annual,Mastercard,Manual,Occasional,Documentary,Smartphone,Low,8
1524,1525,Richard Parsons,1964-05-29,Male,South Samantha,2024-01-04,2025-01-03,Annual,Mastercard,Auto-renew,Regular,Comedy,Smartphone,Medium,2
1525,1526,Casey Jones,1967-07-27,Male,South Tonyland,2024-04-04,2025-04-04,Monthly,Visa,Auto-renew,Frequent,Horror,Smart TV,Low,2
1526,1527,Lisa Adams,1960-08-03,Male,North Claudia,2024-04-14,2025-04-14,Annual,Mastercard,Auto-renew,Regular,Sci-Fi,Tablet,High,3
1527,1528,Karen Stokes,1992-07-06,Male,Lake Michelle,2024-02-07,2025-02-06,Annual,Amex,Manual,Occasional,Action,Tablet,Low,6
1528,1529,Melanie Wagner,1941-04-06,Female,Lake Amyberg,2024-03-16,2025-03-16,Monthly,Mastercard,Auto-renew,Frequent,Horror,Tablet,Medium,0
1529,1530,Charles Robinson,1949-08-28,Male,Lake Angelaside,2024-02-23,2025-02-22,Annual,Mastercard,Auto-renew,Occasional,Comedy,Smart TV,Low,5
1530,1531,Larry Bass,1979-09-20,Male,Amandaburgh,2024-01-23,2025-01-22,Annual,Mastercard,Manual,Regular,Documentary,Smart TV,Medium,9
1531,1532,Adam Lopez,1973-04-14,Male,Ryanfurt,2024-01-14,2025-01-13,Annual,Visa,Manual,Regular,Action,Smart TV,High,0
1532,1533,Eric Gutierrez,1941-10-19,Male,Norrishaven,2024-02-11,2025-02-10,Annual,Mastercard,Auto-renew,Regular,Action,Smart TV,High,0
1533,1534,Catherine Adams,1990-09-08,Female,Lake Miguelburgh,2024-03-28,2025-03-28,Annual,Amex,Auto-renew,Occasional,Drama,Tablet,Low,6
1534,1535,James Garcia,1974-11-02,Male,Mckeemouth,2024-03-22,2025-03-22,Monthly,Amex,Manual,Frequent,Drama,Smart TV,Low,5
1535,1536,Annette Velez,2001-11-28,Female,Pearsonfurt,2024-04-12,2025-04-12,Annual,Visa,Manual,Regular,Horror,Smart TV,Low,10
1536,1537,Brian Reynolds,1939-11-28,Male,Danielleland,2024-01-14,2025-01-13,Monthly,Visa,Auto-renew,Frequent,Sci-Fi,Smartphone,Low,1
1537,1538,Mario Neal,2004-08-20,Female,West Carolyn,2024-01-02,2025-01-01,Annual,Mastercard,Manual,Frequent,Documentary,Tablet,Low,3
1538,1539,Rodney Bradley,1986-07-16,Female,Lake Carolineburgh,2024-01-26,2025-01-25,Monthly,Amex,Manual,Frequent,Comedy,Smartphone,Medium,9
1539,1540,Luke Raymond,1978-06-26,Male,Cynthiafort,2024-02-05,2025-02-04,Annual,Visa,Manual,Regular,Action,Smartphone,Medium,2
1540,1541,Wendy Davis,1971-08-30,Male,Port Jonathan,2024-04-12,2025-04-12,Monthly,Amex,Manual,Occasional,Comedy,Smartphone,High,10
1541,1542,Latasha Cochran,1957-10-15,Male,Angelafurt,2024-01-17,2025-01-16,Monthly,Amex,Manual,Regular,Romance,Smart TV,Medium,4
1542,1543,Katherine Perez,1948-07-16,Female,Amandashire,2024-02-02,2025-02-01,Monthly,Visa,Manual,Regular,Drama,Smart TV,High,0
1543,1544,Tony Chung,2001-08-22,Male,Lake Alicia,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Regular,Documentary,Smart TV,Low,0
1544,1545,Andrew Norris,1967-03-13,Female,Logantown,2024-04-01,2025-04-01,Annual,Visa,Manual,Frequent,Horror,Smartphone,Medium,8
1545,1546,Charles Haney,1935-02-19,Male,West Johnathanview,2024-01-01,2024-12-31,Annual,Mastercard,Auto-renew,Frequent,Documentary,Smart TV,Low,3
1546,1547,Eric Miller,1939-10-04,Male,Robertton,2024-03-30,2025-03-30,Monthly,Amex,Manual,Occasional,Action,Tablet,Medium,8
1547,1548,Anthony Carr,1988-10-17,Male,Lake Lauraville,2024-02-04,2025-02-03,Annual,Amex,Auto-renew,Regular,Horror,Smartphone,Low,1
1548,1549,Cindy Garrett,1960-06-05,Female,Richardsonville,2024-01-19,2025-01-18,Monthly,Amex,Auto-renew,Frequent,Sci-Fi,Tablet,Medium,5
1549,1550,Brandon Myers,1941-05-15,Female,Briggsfurt,2024-02-20,2025-02-19,Monthly,Amex,Manual,Regular,Horror,Smartphone,High,9
1550,1551,Richard Gregory,1956-11-24,Male,Veronicamouth,2024-02-18,2025-02-17,Annual,Mastercard,Manual,Frequent,Comedy,Smartphone,Medium,9
1551,1552,Jason Clark MD,1970-05-11,Male,Paulbury,2024-02-24,2025-02-23,Monthly,Visa,Auto-renew,Regular,Romance,Tablet,Medium,7
1552,1553,Kimberly Perkins,1941-04-15,Female,Cruzchester,2024-03-11,2025-03-11,Monthly,Mastercard,Manual,Regular,Documentary,Tablet,Medium,7
1553,1554,Jason Shaw,1971-09-13,Male,Johnsonmouth,2024-02-12,2025-02-11,Monthly,Mastercard,Manual,Frequent,Documentary,Smartphone,Low,3
1554,1555,James Dixon,1974-03-21,Male,New Wendyside,2024-01-31,2025-01-30,Monthly,Amex,Manual,Regular,Romance,Smartphone,High,1
1555,1556,Lisa Griffin,2000-05-25,Female,Moranview,2024-02-17,2025-02-16,Annual,Visa,Manual,Occasional,Documentary,Smart TV,Low,1
1556,1557,Adriana Ray,2002-08-14,Female,Jacobstad,2024-03-18,2025-03-18,Annual,Mastercard,Manual,Regular,Comedy,Smart TV,High,0
1557,1558,Robert Guerrero,1964-12-27,Female,Port Angela,2024-03-16,2025-03-16,Monthly,Mastercard,Manual,Frequent,Drama,Smartphone,High,7
1558,1559,Julie Pierce,1933-11-30,Male,West Rachel,2024-02-25,2025-02-24,Monthly,Mastercard,Manual,Occasional,Romance,Smart TV,Medium,1
1559,1560,Kevin Arnold,1966-08-04,Female,Seantown,2024-02-02,2025-02-01,Monthly,Amex,Manual,Occasional,Sci-Fi,Tablet,High,10
1560,1561,Cynthia Carrillo,1960-02-19,Female,Laurieshire,2024-02-06,2025-02-05,Annual,Visa,Manual,Regular,Drama,Smart TV,Medium,3
1561,1562,Karen Ruiz,1963-02-01,Male,Lake Anna,2024-02-01,2025-01-31,Monthly,Visa,Auto-renew,Regular,Action,Smartphone,Medium,1
1562,1563,Bradley Conner,1948-12-14,Male,South Jennifermouth,2024-02-15,2025-02-14,Monthly,Amex,Auto-renew,Regular,Documentary,Smart TV,High,0
1563,1564,Allison Williams,1973-01-14,Female,Michaelborough,2024-04-10,2025-04-10,Annual,Visa,Manual,Occasional,Action,Smart TV,High,0
1564,1565,Wanda Nguyen,1991-07-18,Male,Robertfurt,2024-01-28,2025-01-27,Annual,Amex,Auto-renew,Occasional,Sci-Fi,Smartphone,High,4
1565,1566,Melissa Gardner,1953-01-04,Female,Robertberg,2024-01-11,2025-01-10,Annual,Visa,Manual,Frequent,Documentary,Tablet,Low,5
1566,1567,Christina Hayes,1987-06-13,Male,West Lisa,2024-04-13,2025-04-13,Annual,Visa,Manual,Frequent,Documentary,Tablet,Low,5
1567,1568,Emily Smith,1939-11-13,Male,Owensberg,2024-03-09,2025-03-09,Monthly,Amex,Auto-renew,Regular,Documentary,Smartphone,Low,7
1568,1569,Darren Long,1937-11-03,Male,Lake Roymouth,2024-01-12,2025-01-11,Monthly,Amex,Manual,Frequent,Drama,Smartphone,Low,9
1569,1570,Jordan Lee,1969-10-13,Female,New Rodneymouth,2024-01-16,2025-01-15,Monthly,Mastercard,Manual,Occasional,Horror,Tablet,High,4
1570,1571,Wendy Krause,1997-05-11,Male,Zacharyview,2024-03-25,2025-03-25,Annual,Amex,Auto-renew,Occasional,Comedy,Smart TV,High,6
1571,1572,Justin Luna,1939-03-27,Male,Mckayfurt,2024-02-19,2025-02-18,Annual,Mastercard,Auto-renew,Occasional,Action,Tablet,Low,9
1572,1573,Mark Jones,1947-05-28,Female,Lake Lisa,2024-01-24,2025-01-23,Monthly,Amex,Auto-renew,Regular,Documentary,Smart TV,Low,10
1573,1574,Jacqueline Ferguson,1952-06-11,Female,Morrisonmouth,2024-03-23,2025-03-23,Monthly,Mastercard,Auto-renew,Regular,Action,Smart TV,Low,7
1574,1575,Michael Espinoza,1985-04-15,Male,Snyderchester,2024-02-24,2025-02-23,Monthly,Amex,Auto-renew,Frequent,Comedy,Smartphone,Medium,10
1575,1576,Holly Lara,1993-03-18,Male,Jayland,2024-03-28,2025-03-28,Annual,Amex,Manual,Occasional,Action,Smartphone,Medium,6
1576,1577,Mark Saunders,1987-10-13,Male,Brittneyfurt,2024-02-20,2025-02-19,Annual,Amex,Manual,Occasional,Romance,Smartphone,Low,7
1577,1578,Kyle Smith,1997-01-13,Male,East Andrew,2024-03-19,2025-03-19,Annual,Visa,Manual,Frequent,Documentary,Tablet,Medium,1
1578,1579,Christine Miller,1961-04-08,Female,East Jamesport,2024-03-28,2025-03-28,Annual,Mastercard,Auto-renew,Occasional,Documentary,Tablet,Medium,1
1579,1580,Debbie Bryant,1999-09-07,Male,East Melissa,2024-03-12,2025-03-12,Annual,Amex,Manual,Regular,Romance,Smartphone,High,3
1580,1581,Jason Armstrong,1973-09-29,Female,Port Heatherbury,2024-03-16,2025-03-16,Monthly,Amex,Manual,Occasional,Romance,Smartphone,Low,8
1581,1582,David Anderson,1970-09-25,Male,New Robinview,2024-02-04,2025-02-03,Monthly,Visa,Manual,Occasional,Documentary,Smart TV,Low,4
1582,1583,Rebecca Smith,1992-08-06,Male,Maryborough,2024-01-18,2025-01-17,Annual,Visa,Manual,Occasional,Sci-Fi,Tablet,Medium,4
1583,1584,Timothy Young,1937-05-21,Female,North Johnfort,2024-04-08,2025-04-08,Monthly,Mastercard,Manual,Occasional,Comedy,Smartphone,Medium,8
1584,1585,Juan Parrish,1964-08-27,Male,Douglasfurt,2024-03-16,2025-03-16,Monthly,Amex,Auto-renew,Frequent,Sci-Fi,Tablet,High,10
1585,1586,Drew Davis,1958-05-12,Male,Lake Erik,2024-03-03,2025-03-03,Monthly,Visa,Auto-renew,Occasional,Action,Smart TV,High,10
1586,1587,Heidi Hoffman,1941-03-21,Female,Port Nicholas,2024-02-23,2025-02-22,Monthly,Amex,Auto-renew,Regular,Romance,Smartphone,High,4
1587,1588,Amy Sanchez,1981-12-01,Female,Joshuaside,2024-02-21,2025-02-20,Annual,Visa,Auto-renew,Frequent,Documentary,Smart TV,Medium,9
1588,1589,Taylor Young,2004-04-05,Female,Phillipport,2024-03-14,2025-03-14,Annual,Mastercard,Auto-renew,Frequent,Comedy,Tablet,Low,2
1589,1590,Christopher Gross,1973-10-14,Female,Stoneland,2024-01-15,2025-01-14,Monthly,Visa,Auto-renew,Occasional,Horror,Smartphone,Low,5
1590,1591,Eric Anderson,1982-09-04,Male,Jeffreyfurt,2024-02-16,2025-02-15,Monthly,Mastercard,Auto-renew,Frequent,Romance,Smart TV,Low,10
1591,1592,Brandy Hinton,1945-10-21,Female,Morganstad,2024-01-18,2025-01-17,Monthly,Visa,Auto-renew,Frequent,Comedy,Smartphone,Medium,10
1592,1593,Derek Cooper,1941-12-23,Female,South Lauraborough,2024-01-01,2024-12-31,Annual,Visa,Manual,Frequent,Comedy,Smart TV,High,5
1593,1594,Alison Kane,1955-02-28,Male,Port John,2024-03-31,2025-03-31,Monthly,Amex,Auto-renew,Occasional,Romance,Tablet,Medium,1
1594,1595,Lauren Hernandez,1935-04-22,Female,Turnermouth,2024-02-07,2025-02-06,Annual,Amex,Manual,Regular,Romance,Smartphone,High,0
1595,1596,Casey Cole,1956-10-28,Female,South Loriside,2024-01-25,2025-01-24,Annual,Mastercard,Auto-renew,Frequent,Comedy,Smartphone,Low,1
1596,1597,Heidi Ray,1975-06-24,Male,Port Julieburgh,2024-02-25,2025-02-24,Annual,Amex,Manual,Frequent,Action,Smart TV,Medium,5
1597,1598,Christine Ochoa,1959-02-08,Female,Lake Tammyfort,2024-02-06,2025-02-05,Annual,Visa,Manual,Occasional,Romance,Smart TV,Medium,10
1598,1599,Robyn Frederick,2000-11-06,Male,Lake Darrell,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Frequent,Horror,Smart TV,High,9
1599,1600,Crystal Foster,1967-11-04,Female,New Jason,2024-02-26,2025-02-25,Monthly,Visa,Auto-renew,Regular,Romance,Smartphone,Medium,2
1600,1601,Tina Nelson,1996-07-23,Female,Mccarthyborough,2024-02-15,2025-02-14,Annual,Amex,Manual,Regular,Action,Tablet,Medium,1
1601,1602,Jennifer Hernandez,1979-09-10,Female,West Julie,2024-01-27,2025-01-26,Monthly,Amex,Manual,Occasional,Documentary,Smartphone,Medium,4
1602,1603,Karen Graham,1998-02-24,Female,West Laura,2024-01-10,2025-01-09,Annual,Amex,Manual,Occasional,Action,Smartphone,Medium,6
1603,1604,Jennifer Collins,1971-12-31,Female,Port Michael,2024-04-10,2025-04-10,Monthly,Visa,Auto-renew,Occasional,Horror,Tablet,Medium,0
1604,1605,Raven Mills,1950-03-29,Male,Port Arielview,2024-01-29,2025-01-28,Annual,Mastercard,Auto-renew,Frequent,Romance,Tablet,High,1
1605,1606,Tyler Young,1943-02-27,Female,Lorraineberg,2024-03-29,2025-03-29,Monthly,Amex,Manual,Occasional,Action,Smartphone,Medium,6
1606,1607,Jonathan Bush,1972-11-14,Female,Dustinstad,2024-03-24,2025-03-24,Annual,Amex,Manual,Frequent,Drama,Tablet,High,5
1607,1608,Jacqueline Bush,1976-12-17,Male,North Jennifer,2024-04-08,2025-04-08,Annual,Amex,Manual,Occasional,Comedy,Smartphone,Medium,4
1608,1609,Brian Weaver,1967-12-15,Male,New Stacyton,2024-01-08,2025-01-07,Monthly,Amex,Auto-renew,Occasional,Drama,Smart TV,Low,7
1609,1610,Sandra Bright,2003-05-20,Male,North Elaineside,2024-02-14,2025-02-13,Annual,Amex,Auto-renew,Frequent,Horror,Smartphone,High,3
1610,1611,Heather Gibson,1940-10-09,Female,New Michelle,2024-03-17,2025-03-17,Monthly,Mastercard,Manual,Occasional,Action,Smartphone,Medium,6
1611,1612,Ruth Lewis DDS,1961-12-29,Female,Port John,2024-03-12,2025-03-12,Annual,Visa,Manual,Regular,Drama,Smartphone,High,4
1612,1613,Kayla Wallace,1951-10-16,Male,Cannonshire,2024-01-10,2025-01-09,Monthly,Amex,Manual,Regular,Documentary,Smartphone,Low,4
1613,1614,Brian Mitchell,1937-03-06,Female,Port Joseph,2024-01-18,2025-01-17,Monthly,Visa,Auto-renew,Occasional,Horror,Smart TV,Low,6
1614,1615,Lori Brown,1934-03-08,Female,New Anneview,2024-03-16,2025-03-16,Monthly,Amex,Manual,Occasional,Sci-Fi,Smartphone,High,4
1615,1616,Ricky Hicks,1969-12-25,Male,Abigailton,2024-03-24,2025-03-24,Annual,Mastercard,Manual,Frequent,Sci-Fi,Tablet,High,0
1616,1617,Dawn King,1940-07-11,Male,Brianside,2024-03-29,2025-03-29,Monthly,Mastercard,Manual,Regular,Sci-Fi,Tablet,Medium,4
1617,1618,Jose Lopez,1960-05-12,Female,Port Rhonda,2024-02-16,2025-02-15,Annual,Mastercard,Auto-renew,Frequent,Action,Smart TV,Low,1
1618,1619,Carrie Soto MD,1994-03-08,Male,West Amy,2024-03-24,2025-03-24,Monthly,Visa,Manual,Frequent,Documentary,Tablet,Low,4
1619,1620,Melissa Lester,1990-10-08,Male,Joshuashire,2024-02-05,2025-02-04,Monthly,Visa,Auto-renew,Frequent,Comedy,Tablet,Medium,5
1620,1621,Kenneth Vargas,1960-01-02,Female,Lake Monique,2024-03-03,2025-03-03,Monthly,Amex,Auto-renew,Frequent,Drama,Smart TV,Medium,7
1621,1622,Richard Barton,1956-05-08,Female,Brockview,2024-02-24,2025-02-23,Annual,Visa,Auto-renew,Regular,Romance,Smartphone,High,10
1622,1623,William Carter,1991-02-09,Male,Andrewburgh,2024-02-17,2025-02-16,Monthly,Visa,Auto-renew,Regular,Comedy,Tablet,Low,4
1623,1624,Denise Shaw,1977-05-18,Male,Port Colleenborough,2024-02-27,2025-02-26,Monthly,Mastercard,Auto-renew,Regular,Documentary,Smartphone,Medium,3
1624,1625,Kathy Carter,1981-03-04,Female,Alexanderberg,2024-01-22,2025-01-21,Annual,Mastercard,Auto-renew,Occasional,Romance,Tablet,Medium,10
1625,1626,Sara Hebert,1996-11-13,Female,Murphybury,2024-02-28,2025-02-27,Annual,Amex,Auto-renew,Frequent,Horror,Smartphone,High,5
1626,1627,Brian Key,1996-10-31,Male,Ashleytown,2024-02-17,2025-02-16,Annual,Amex,Manual,Frequent,Comedy,Smart TV,Medium,5
1627,1628,Stephanie Sullivan,1990-08-13,Female,Chapmanfort,2024-02-18,2025-02-17,Annual,Visa,Auto-renew,Occasional,Documentary,Tablet,Low,3
1628,1629,Dr. Nicole Collins,1962-11-23,Male,South Lee,2024-01-20,2025-01-19,Annual,Mastercard,Auto-renew,Frequent,Romance,Smart TV,Low,0
1629,1630,Ernest Mosley,1977-07-22,Male,Middletonville,2024-03-15,2025-03-15,Annual,Mastercard,Auto-renew,Frequent,Sci-Fi,Tablet,Low,7
1630,1631,Patricia Stephens,1938-11-25,Female,South Jesse,2024-01-13,2025-01-12,Monthly,Mastercard,Manual,Occasional,Action,Smart TV,Medium,4
1631,1632,Amber Clarke,1950-05-11,Female,Andrewmouth,2024-02-09,2025-02-08,Monthly,Amex,Manual,Occasional,Drama,Smart TV,High,4
1632,1633,Teresa Jones,1987-03-31,Female,Leeborough,2024-04-08,2025-04-08,Monthly,Visa,Manual,Frequent,Comedy,Smartphone,Low,2
1633,1634,Melvin Anderson,1982-02-03,Male,Karenborough,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Regular,Documentary,Tablet,Low,2
1634,1635,Julia Mooney,1980-05-15,Female,Fordfurt,2024-03-22,2025-03-22,Monthly,Visa,Auto-renew,Regular,Romance,Smartphone,Medium,9
1635,1636,Bradley Hall,1946-09-30,Female,Anthonyshire,2024-02-03,2025-02-02,Monthly,Visa,Manual,Regular,Drama,Smart TV,Low,4
1636,1637,Elizabeth Sandoval,1976-01-31,Male,South Becky,2024-03-19,2025-03-19,Annual,Mastercard,Auto-renew,Frequent,Horror,Smartphone,Low,5
1637,1638,Matthew Smith,2000-08-26,Male,East Jennymouth,2024-01-18,2025-01-17,Annual,Mastercard,Manual,Frequent,Drama,Smart TV,Low,4
1638,1639,Sherri Washington,1937-10-04,Female,South Alexander,2024-01-05,2025-01-04,Monthly,Mastercard,Auto-renew,Frequent,Horror,Smartphone,High,2
1639,1640,Michael Pham,1976-10-21,Female,Ryanchester,2024-04-11,2025-04-11,Annual,Visa,Auto-renew,Regular,Documentary,Smartphone,Low,2
1640,1641,Julie Walker,1948-02-20,Male,South Angela,2024-02-23,2025-02-22,Monthly,Visa,Manual,Occasional,Sci-Fi,Smart TV,Medium,9
1641,1642,Steven Peterson,2004-12-16,Female,East Douglas,2024-03-11,2025-03-11,Annual,Amex,Auto-renew,Frequent,Sci-Fi,Tablet,Medium,3
1642,1643,Jessica Lawson,1997-02-17,Male,North Cristianberg,2024-02-19,2025-02-18,Annual,Amex,Auto-renew,Regular,Sci-Fi,Smart TV,High,2
1643,1644,Keith Scott III,1960-09-21,Female,West Christinefurt,2024-03-14,2025-03-14,Annual,Visa,Manual,Regular,Sci-Fi,Tablet,Low,1
1644,1645,Glenn Murphy,1942-07-10,Male,Port Karen,2024-04-01,2025-04-01,Monthly,Mastercard,Manual,Occasional,Comedy,Smart TV,Medium,4
1645,1646,Anita Williams,1959-12-07,Male,North Sydney,2024-02-21,2025-02-20,Monthly,Visa,Manual,Occasional,Sci-Fi,Smart TV,Low,8
1646,1647,Daniel Johnson,1980-02-27,Female,Timothyside,2024-01-08,2025-01-07,Monthly,Visa,Manual,Regular,Horror,Smart TV,Low,0
1647,1648,Sarah Munoz,1948-10-13,Female,Howardbury,2024-02-26,2025-02-25,Monthly,Visa,Auto-renew,Occasional,Comedy,Tablet,Low,0
1648,1649,Jack Torres,1971-05-11,Female,Larsonmouth,2024-03-22,2025-03-22,Annual,Amex,Auto-renew,Occasional,Documentary,Smartphone,High,8
